apn,shape_area,category,year_built,class,county,unknown,place_name,STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER
"023611136",206200,Existing,1989,transit warehouse (truck terminal),San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023609141",320800,Existing,2021,distribution warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023602109",59100,Existing,1995,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002204",1400000US06071002204,"06071002204","22.04",Census Tract 22.04,CA,San Bernardino County,California,CT,19290381,0
"023601114",138000,Existing,1981,distribution warehouse,San Bernardino County,"0",Fontana,"06","071","002204",1400000US06071002204,"06071002204","22.04",Census Tract 22.04,CA,San Bernardino County,California,CT,19290381,0
"023601105",132600,Existing,1982,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002204",1400000US06071002204,"06071002204","22.04",Census Tract 22.04,CA,San Bernardino County,California,CT,19290381,0
"023612225",100200,Existing,2020,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023620135",739000,Existing,2019,transit warehouse (truck terminal),San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023620134",765700,Existing,2004,transit warehouse (truck terminal),San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023521113",766100,Existing,2019,distribution warehouse,San Bernardino County,"0",Fontana,"06","071","002501",1400000US06071002501,"06071002501","25.01",Census Tract 25.01,CA,San Bernardino County,California,CT,3990972,0
"023619101",197200,Existing,2019,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023618128",262000,Existing,2017,distribution warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023617201",377500,Existing,2020,distribution warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023521102",200900,Existing,1980,light industrial,San Bernardino County,"0",Fontana,"06","071","002501",1400000US06071002501,"06071002501","25.01",Census Tract 25.01,CA,San Bernardino County,California,CT,3990972,0
"023520107",189600,Existing,1980,light industrial,San Bernardino County,"0",Fontana,"06","071","002501",1400000US06071002501,"06071002501","25.01",Census Tract 25.01,CA,San Bernardino County,California,CT,3990972,0
"023605206",83100,Existing,1986,transit warehouse (truck terminal),San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023615139",175600,Existing,1985,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023615140",175000,Existing,2020,light industrial,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023615166",82000,Existing,2000,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023618129",344600,Existing,2021,distribution warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023617202",204000,Existing,2021,improvements ass'd associated apn,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023610104",207900,Existing,1981,light industrial,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023615161",51700,Existing,1987,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023615162",52900,Existing,1990,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023612122",464100,Existing,1980,transit warehouse (truck terminal),San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023609124",139900,Existing,1994,transit warehouse (truck terminal),San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023615163",56500,Existing,1988,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023619127",213100,Existing,2006,light industrial,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023617192",205700,Existing,2019,distribution warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023520121",64000,Existing,1990,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002501",1400000US06071002501,"06071002501","25.01",Census Tract 25.01,CA,San Bernardino County,California,CT,3990972,0
"023615167",1061400,Existing,1982,transit warehouse (truck terminal),San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023615158",61400,Existing,1990,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023519103",278900,Existing,1981,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002501",1400000US06071002501,"06071002501","25.01",Census Tract 25.01,CA,San Bernardino County,California,CT,3990972,0
"023607113",179800,Existing,1988,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023607137",193300,Existing,1983,light industrial,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023610122",115400,Existing,1985,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023607132",56200,Existing,1980,transit warehouse (truck terminal),San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023620115",391800,Existing,1980,light industrial,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023619112",429900,Existing,1980,light industrial,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023619114",405800,Existing,1980,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"023617193",190000,Existing,2018,improvements ass'd associated apn,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"025120219",378800,Existing,2021,distribution warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"025120218",157100,Existing,2021,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"025209157",543800,Existing,2009,transit warehouse (truck terminal),San Bernardino County,"0",Bloomington,"06","071","003606",1400000US06071003606,"06071003606","36.06",Census Tract 36.06,CA,San Bernardino County,California,CT,2515414,0
"025114128",166100,Existing,2021,distribution warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"025112121",257700,Existing,1980,storage building,San Bernardino County,"1",Fontana,"06","071","003301",1400000US06071003301,"06071003301","33.01",Census Tract 33.01,CA,San Bernardino County,California,CT,1935229,0
"025217367",2060200,Existing,2001,transit warehouse (truck terminal),San Bernardino County,"0",Bloomington,"06","071","004001",1400000US06071004001,"06071004001","40.01",Census Tract 40.01,CA,San Bernardino County,California,CT,3258715,0
"025217366",178800,Existing,2015,improvements ass'd associated apn,San Bernardino County,"0",Bloomington,"06","071","004001",1400000US06071004001,"06071004001","40.01",Census Tract 40.01,CA,San Bernardino County,California,CT,3258715,0
"025213150",384800,Existing,2021,distribution warehouse,San Bernardino County,"0",Bloomington,"06","071","002608",1400000US06071002608,"06071002608","26.08",Census Tract 26.08,CA,San Bernardino County,California,CT,8627318,0
"025217370",222300,Existing,1990,cold storage facility,San Bernardino County,"0",Bloomington,"06","071","004001",1400000US06071004001,"06071004001","40.01",Census Tract 40.01,CA,San Bernardino County,California,CT,3258715,0
"025321156",402200,Existing,2020,distribution warehouse,San Bernardino County,"0",Bloomington,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025317116",517900,Existing,2019,distribution warehouse,San Bernardino County,"0",Bloomington,"06","071","004001",1400000US06071004001,"06071004001","40.01",Census Tract 40.01,CA,San Bernardino County,California,CT,3258715,0
"025317116",303400,Existing,2019,distribution warehouse,San Bernardino County,"0",Bloomington,"06","071","004001",1400000US06071004001,"06071004001","40.01",Census Tract 40.01,CA,San Bernardino County,California,CT,3258715,0
"025213149",207300,Existing,2002,storage warehouse,San Bernardino County,"0",Bloomington,"06","071","002608",1400000US06071002608,"06071002608","26.08",Census Tract 26.08,CA,San Bernardino County,California,CT,8627318,0
"025115139",59900,Existing,1980,storage warehouse,San Bernardino County,"0",Fontana,"06","071","002609",1400000US06071002609,"06071002609","26.09",Census Tract 26.09,CA,San Bernardino County,California,CT,12816654,0
"025209120",97800,Existing,2000,storage warehouse,San Bernardino County,"0",Bloomington,"06","071","003606",1400000US06071003606,"06071003606","36.06",Census Tract 36.06,CA,San Bernardino County,California,CT,2515414,0
"025205109",97900,Existing,1980,storage warehouse,San Bernardino County,"0",Bloomington,"06","071","003302",1400000US06071003302,"06071003302","33.02",Census Tract 33.02,CA,San Bernardino County,California,CT,2697455,0
"025205110",97900,Existing,1990,storage warehouse,San Bernardino County,"0",Bloomington,"06","071","003302",1400000US06071003302,"06071003302","33.02",Census Tract 33.02,CA,San Bernardino County,California,CT,2697455,0
"025203252",97900,Existing,1980,storage warehouse,San Bernardino County,"1",Fontana,"06","071","003302",1400000US06071003302,"06071003302","33.02",Census Tract 33.02,CA,San Bernardino County,California,CT,2697455,0
"025203273",103800,Existing,1981,storage warehouse,San Bernardino County,"0",Fontana,"06","071","003302",1400000US06071003302,"06071003302","33.02",Census Tract 33.02,CA,San Bernardino County,California,CT,2697455,0
"025111115",59300,Existing,1980,storage warehouse,San Bernardino County,"0",Fontana,"06","071","003302",1400000US06071003302,"06071003302","33.02",Census Tract 33.02,CA,San Bernardino County,California,CT,2697455,0
"025104249",175700,Existing,1980,light industrial,San Bernardino County,"0",Fontana,"06","071","003301",1400000US06071003301,"06071003301","33.01",Census Tract 33.01,CA,San Bernardino County,California,CT,1935229,0
"025325101",263400,Existing,2021,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","003606",1400000US06071003606,"06071003606","36.06",Census Tract 36.06,CA,San Bernardino County,California,CT,2515414,0
"025211127",918800,Existing,1980,light industrial,San Bernardino County,"0",Fontana,"06","071","003302",1400000US06071003302,"06071003302","33.02",Census Tract 33.02,CA,San Bernardino County,California,CT,2697455,0
"024610105",182100,Existing,2017,improvements ass'd associated apn,San Bernardino County,"0",Rialto,"06","071","003404",1400000US06071003404,"06071003404","34.04",Census Tract 34.04,CA,San Bernardino County,California,CT,1013153,0
"024020167",500800,Existing,2021,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","002306",1400000US06071002306,"06071002306","23.06",Census Tract 23.06,CA,San Bernardino County,California,CT,5070969,0
"024024152",368200,Existing,2018,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","002306",1400000US06071002306,"06071002306","23.06",Census Tract 23.06,CA,San Bernardino County,California,CT,5070969,0
"024018153",334400,Existing,2020,storage warehouse,San Bernardino County,"0",Rialto,"06","071","002306",1400000US06071002306,"06071002306","23.06",Census Tract 23.06,CA,San Bernardino County,California,CT,5070969,0
"024018152",201000,Existing,2020,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","002306",1400000US06071002306,"06071002306","23.06",Census Tract 23.06,CA,San Bernardino County,California,CT,5070969,0
"024026175",332500,Existing,2017,improvements ass'd associated apn,San Bernardino County,"0",Rialto,"06","071","002306",1400000US06071002306,"06071002306","23.06",Census Tract 23.06,CA,San Bernardino County,California,CT,5070969,0
"025918142",2174200,Existing,2020,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026002154",568900,Existing,2006,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026022104",918200,Existing,2017,distribution warehouse,San Bernardino County,"0",Colton,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026011316",900200,Existing,2006,flex,San Bernardino County,"0",unincorporated,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025813137",233200,Existing,1980,light industrial,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025812144",154200,Existing,1998,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"025811105",415000,Existing,1995,transit warehouse (truck terminal),San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026019105",458400,Existing,2014,cold storage facility,San Bernardino County,"0",Colton,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026002144",2252400,Existing,2003,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026013135",225000,Existing,2020,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026011308",322900,Existing,2006,improvements ass'd associated apn,San Bernardino County,"0",unincorporated,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026013133",1857600,Existing,2007,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026019104",110600,Existing,2021,distribution warehouse,San Bernardino County,"0",Colton,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026011314",808000,Existing,2008,distribution warehouse,San Bernardino County,"0",unincorporated,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026013134",1448400,Existing,2007,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025804140",96900,Existing,2007,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025804111",175900,Existing,1989,light industrial,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025801113",205900,Existing,1983,light industrial,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025812146",130000,Existing,1989,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"025813121",424900,Existing,2004,transit warehouse (truck terminal),San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025817157",176000,Existing,1990,light industrial,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026019105",544900,Existing,2014,cold storage facility,San Bernardino County,"0",Colton,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026002155",251000,Existing,2006,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"025801126",511000,Existing,2022,transit warehouse (truck terminal),San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025810219",124400,Existing,2021,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"025817146",335700,Existing,2006,transit warehouse (truck terminal),San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026007220",189900,Existing,2023,distribution warehouse,San Bernardino County,"0",Colton,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026007219",220700,Existing,2023,distribution warehouse,San Bernardino County,"0",Colton,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026012113",154900,Existing,2003,light industrial,San Bernardino County,"0",unincorporated,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026012114",115100,Existing,2007,storage warehouse,San Bernardino County,"0",unincorporated,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025812142",172900,Existing,1989,light industrial,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026007218",1583900,Existing,2019,distribution warehouse,San Bernardino County,"0",Colton,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026005116",321100,Existing,2019,distribution warehouse,San Bernardino County,"0",unincorporated,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026020105",366600,Existing,2012,cold storage facility,San Bernardino County,"0",Colton,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025818113",58300,Existing,2008,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025813110",155600,Existing,1981,light industrial,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026016101",223300,Existing,2023,light industrial,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026002150",116200,Existing,2020,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"025804108",207400,Existing,1980,light industrial,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025801121",126600,Existing,1987,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025918141",2807000,Existing,2020,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026009129",64400,Existing,1980,storage warehouse,San Bernardino County,"0",Colton,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026009185",143100,Existing,1989,storage warehouse,San Bernardino County,"0",Colton,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025709136",1504000,Existing,2019,distribution warehouse,San Bernardino County,"0",Bloomington,"06","071","004001",1400000US06071004001,"06071004001","40.01",Census Tract 40.01,CA,San Bernardino County,California,CT,3258715,0
"026002159",364300,Existing,1982,light industrial,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026002160",823200,Existing,2016,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"025802130",417000,Existing,2006,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025801106",204400,Existing,2017,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025804144",1056300,Existing,2020,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025803109",207000,Existing,1988,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026005116",936800,Existing,2019,distribution warehouse,San Bernardino County,"0",unincorporated,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026020105",229800,Existing,2012,cold storage facility,San Bernardino County,"0",Colton,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025806123",384600,Existing,2005,light industrial,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025802130",388700,Existing,2006,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026002122",2338400,Existing,1999,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026002142",493300,Existing,2003,improvements ass'd associated apn,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026002115",1508000,Existing,2014,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026002207",749700,Existing,2007,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026002143",914100,Existing,2005,transit warehouse (truck terminal),San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026002109",63200,Existing,2023,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"025812108",203300,Existing,2021,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"025812148",212500,Existing,2000,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"025811136",104100,Existing,2006,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"025811137",87000,Existing,2022,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"025811138",254300,Existing,1992,cold storage facility,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026002125",1058800,Existing,2001,transit warehouse (truck terminal),San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026011315",1429300,Existing,2006,distribution warehouse,San Bernardino County,"0",unincorporated,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026018101",458400,Existing,2017,distribution warehouse,San Bernardino County,"0",Colton,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"026002152",605100,Existing,2005,flex,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026002151",138800,Existing,2006,distribution warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
"026019103",217900,Existing,2017,distribution warehouse,San Bernardino County,"0",Colton,"06","071","004004",1400000US06071004004,"06071004004","40.04",Census Tract 40.04,CA,San Bernardino County,California,CT,21325309,980665
"025811139",327800,Existing,2001,storage warehouse,San Bernardino County,"0",Rialto,"06","071","004003",1400000US06071004003,"06071004003","40.03",Census Tract 40.03,CA,San Bernardino County,California,CT,7566833,0
